Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
MATERNELLES (année scolaire 2020/2021);RAPP (28) MAT;28 AVENUE RAPP;7ème Ardt;75107;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.300206057530687, 48.8586306506518]}";48.8586306507,2.30020605753
MATERNELLES (année scolaire 2018/2019);COLONEL MOLL (16) MAT;16 RUE DU COLONEL MOLL;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.290101061345522, 48.878012858561775]}";48.8780128586,2.29010106135
MATERNELLES (année scolaire 2020/2021);MEUNIERS (40) MAT;40 RUE DES MEUNIERS;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.396508271445305, 48.8348153848075]}";48.8348153848,2.39650827145
MATERNELLES (année scolaire 2018/2019);VERNEUIL (17) MAT;17 RUE DE VERNEUIL;7ème Ardt;75107;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.330465119799634, 48.85754259751076]}";48.8575425975,2.3304651198
MATERNELLES (année scolaire 2018/2019);AMIRAUX (19) MAT;19 RUE DES AMIRAUX;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.350400754079755, 48.894618496966736]}";48.894618497,2.35040075408
MATERNELLES (année scolaire 2018/2019);MOUFFETARD (29) MAT;29 rue MOUFFETARD;5ème Ardt;75105;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3494204471467333, 48.84398662318572]}";48.8439866232,2.34942044715
MATERNELLES (année scolaire 2018/2019);CONVENTION (78) POLY;78 RUE DE LA CONVENTION;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.284786365599895, 48.84239912578337]}";48.8423991258,2.2847863656
MATERNELLES (année scolaire 2018/2019);GLACIERE (100) MAT;10 rue SOEUR CATHERINE MARIE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.342910701835068, 48.82979223827813]}";48.8297922383,2.34291070184
MATERNELLES (année scolaire 2018/2019);MARYSE HILSZ (18) MAT;18 rue MARYSE HILSZ;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.412917325437361, 48.85061888421856]}";48.8506188842,2.41291732544
MATERNELLES (année scolaire 2018/2019);VAUVENARGUES (52) MAT;52 rue VAUVENARGUES;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3315370793888412, 48.89541851922294]}";48.8954185192,2.33153707939
MATERNELLES (année scolaire 2018/2019);EMILE LEPEU (44) MAT;44 rue EMILE LEPEU;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.388225389477928, 48.85668326498524]}";48.856683265,2.38822538948
MATERNELLES (année scolaire 2018/2019);MARGUERITE LONG (5) POLY;5 rue MARGUERITE LONG;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.304519099860841, 48.891013094370784]}";48.8910130944,2.30451909986
MATERNELLES (année scolaire 2018/2019);MACDONALD (141) POLY;141 boulevard MacDonald;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.379741513878979, 48.89862625784573]}";48.8986262578,2.37974151388
MATERNELLES (année scolaire 2018/2019);DELAMBRE (24) MAT;24 rue DELAMBRE;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.326808867467083, 48.84159829707345]}";48.8415982971,2.32680886747
MATERNELLES (année scolaire 2018/2019);EMELIE (8) MAT;8 rue EMELIE;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.378543717252213, 48.88975049026175]}";48.8897504903,2.37854371725
MATERNELLES (année scolaire 2018/2019);MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.407014349847818, 48.840138663395315]}";48.8401386634,2.40701434985
MATERNELLES (année scolaire 2018/2019);GROS (18) POLY;18 rue GROS;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.276148551017673, 48.85138249982308]}";48.8513824998,2.27614855102
MATERNELLES (année scolaire 2018/2019);VIOLET (38) MAT;38 rue VIOLET;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.292854974817346, 48.84750408652812]}";48.8475040865,2.29285497482
MATERNELLES (année scolaire 2018/2019);BELLEVILLE (345) MAT;345 RUE DE BELLEVILLE;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.405538125673334, 48.87700867311678]}";48.8770086731,2.40553812567
MATERNELLES (année scolaire 2018/2019);ARMAND CARREL (47) MAT;47 rue ARMAND CARREL;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.375784996661177, 48.882699772506385]}";48.8826997725,2.37578499666
MATERNELLES (année scolaire 2018/2019);DOMREMY (15) MAT;15 RUE DE DOMREMY;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373003851973899, 48.8302703908442]}";48.8302703908,2.37300385197
MATERNELLES (année scolaire 2018/2019);LECOMTE (6) POLY;6 rue LECOMTE;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.321071443585946, 48.88867104845642]}";48.8886710485,2.32107144359
MATERNELLES (année scolaire 2018/2019);CAMBRAI (5) MAT;5 RUE DE CAMBRAI;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.377786561531642, 48.89455724855183]}";48.8945572486,2.37778656153
MATERNELLES (année scolaire 2018/2019);MAROC (34) MAT;34 RUE DU MAROC;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.367738357136486, 48.88716202539605]}";48.8871620254,2.36773835714
MATERNELLES (année scolaire 2018/2019);CLOYS (41) MAT;41 RUE DES CLOYS;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.338258776943597, 48.89293314845354]}";48.8929331485,2.33825877694
MATERNELLES (année scolaire 2021/2022);GILBERT CESBRON (1) POLY;1 RUE GILBERT CESBRON;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.314171454479135, 48.89340359717559]}";48.8934035972,2.31417145448
MATERNELLES (année scolaire 2021/2022);ALESIA (3B) MAT;3 bis RUE D'ALESIA;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.339883415709625, 48.826624188223626]}";48.8266241882,2.33988341571
MATERNELLES (année scolaire 2020/2021);CUJAS (23) MAT;23 RUE CUJAS;5ème Ardt;75105;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.341901585507445, 48.84805003170547]}";48.8480500317,2.34190158551
MATERNELLES (année scolaire 2020/2021);NOYER DURAND (5) MAT;5 RUE DU NOYER-DURAND;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.399123320054973, 48.88673177313839]}";48.8867317731,2.39912332005
MATERNELLES (année scolaire 2020/2021);ALESIA (3B) MAT;3 bis RUE D' ALESIA;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.339883415709625, 48.826624188223626]}";48.8266241882,2.33988341571
MATERNELLES (année scolaire 2020/2021);FELIX FAURE (56) MAT;56 AVENUE FELIX FAURE;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.286615494462465, 48.84069866655918]}";48.8406986666,2.28661549446
MATERNELLES (année scolaire 2020/2021);M. ROSTROPOVITCH (56) MAT;56 RUE MSTISLAV ROSTROPOVITCH;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.311435604063326, 48.89092291810393]}";48.8909229181,2.31143560406
