Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
ELEMENTAIRES (année scolaire 2021/2022);OURCQ (105B) ELEM B;105 bis RUE DE L'OURCQ (ECOLE B);19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.375075379341595, 48.89355839261753]}";48.8935583926,2.37507537934
ELEMENTAIRES (année scolaire 2021/2022);PIERRE GIRARD (9) ELEM;9 RUE PIERRE GIRARD;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.379603768127291, 48.88590938841018]}";48.8859093884,2.37960376813
ELEMENTAIRES (année scolaire 2021/2022);GLACIERE (100) ELEM;100 RUE DE LA GLACIERE;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.342910703242569, 48.829792234688384]}";48.8297922347,2.34291070324
ELEMENTAIRES (année scolaire 2021/2022);CHAPTAL (12) ELEM;12 RUE CHAPTAL;9ème Ardt;75109;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.333632150883873, 48.880824647856265]}";48.8808246479,2.33363215088
ELEMENTAIRES (année scolaire 2021/2022);DUNOIS (64) ELEM;64 RUE DUNOIS;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.366908902090557, 48.83274784268622]}";48.8327478427,2.36690890209
ELEMENTAIRES (année scolaire 2021/2022);NEUVE ST PIERRE (15) ELEM;15 RUE NEUVE SAINT PIERRE;4ème Ardt;75104;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.363136633035867, 48.853791125770925]}";48.8537911258,2.36313663304
ELEMENTAIRES (année scolaire 2021/2022);PYRENEES (40) ELEM;40 RUE DES PYRENEES;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.406501323731271, 48.850908971483676]}";48.8509089715,2.40650132373
ELEMENTAIRES (année scolaire 2020/2021);BERCY (165) ELEM;165 RUE DE BERCY;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.375397930674772, 48.842521157578936]}";48.8425211576,2.37539793067
ELEMENTAIRES (année scolaire 2020/2021);MARE (42) ELEM;42 RUE DE LA MARE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.389964695261337, 48.87110111953217]}";48.8711011195,2.38996469526
ELEMENTAIRES (année scolaire 2020/2021);PORTE BRANCION (5) ELEM;5 AVENUE DE LA PORTE BRANCION;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.302093888102168, 48.82745045804662]}";48.827450458,2.3020938881
ELEMENTAIRES (année scolaire 2020/2021);VAUVENARGUES (50) ELEM;50 RUE VAUVENARGUES;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.331632220240774, 48.89532110334982]}";48.8953211033,2.33163222024
ELEMENTAIRES (année scolaire 2020/2021);HOUDON (15) ELEM;15 RUE HOUDON;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.338452334183276, 48.883228400416456]}";48.8832284004,2.33845233418
ELEMENTAIRES (année scolaire 2020/2021);CHAMPIONNET (113) POLY;113 RUE CHAMPIONNET;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.339143362226737, 48.89558831290423]}";48.8955883129,2.33914336223
ELEMENTAIRES (année scolaire 2020/2021);JACQUES KELLNER (5) ELEM;5 RUE JACQUES KELLNER;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.324738339747165, 48.89663856496533]}";48.896638565,2.32473833975
ELEMENTAIRES (année scolaire 2020/2021);OLIVIER DE SERRES (27) ELEM;27 RUE OLIVIER DE SERRES;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.2968603794471623, 48.83561984016854]}";48.8356198402,2.29686037945
ELEMENTAIRES (année scolaire 2020/2021);JEAN FRANCOIS LEPINE (6) ELEM;6 RUE JEAN-FRANCOIS LEPINE;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.35871824963205, 48.8861817344721]}";48.8861817345,2.35871824963
ELEMENTAIRES (année scolaire 2020/2021);BELLES FEUILLES (3) POLY;3 IMPASSE DES BELLES FEUILLES;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.280778166087784, 48.86883571714286]}";48.8688357171,2.28077816609
ELEMENTAIRES (année scolaire 2020/2021);ST OUEN (23) ELEM;23 AVENUE DE SAINT-OUEN;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.325928357430644, 48.88905364511838]}";48.8890536451,2.32592835743
ELEMENTAIRES (année scolaire 2020/2021);CORBON (3) ELEM;3 RUE CORBON;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.303299664859122, 48.83653951170135]}";48.8365395117,2.30329966486
ELEMENTAIRES (année scolaire 2020/2021);PIERRE GIRARD (9) ELEM;9 RUE PIERRE GIRARD;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.379603768127291, 48.88590938841018]}";48.8859093884,2.37960376813
ELEMENTAIRES (année scolaire 2020/2021);FRANCOIS COPPEE (14) ELEM;14 RUE FRANCOIS COPPEE;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.287841502930165, 48.83987528329247]}";48.8398752833,2.28784150293
ELEMENTAIRES (année scolaire 2020/2021);VULPIAN (13) ELEM;13 RUE VULPIAN;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.346494705695409, 48.83154818828728]}";48.8315481883,2.3464947057
ELEMENTAIRES (année scolaire 2020/2021);HOPITAL ST LOUIS(5) ELEM;5 RUE DE L' HOPITAL SAINT-LOUIS;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.365421164172451, 48.874881505377]}";48.8748815054,2.36542116417
ELEMENTAIRES (année scolaire 2018/2019);BERCY (165) ELEM;165 RUE DE BERCY;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.37539793063166, 48.84252116117617]}";48.8425211612,2.37539793063
ELEMENTAIRES (année scolaire 2018/2019);JENNER (40) ELEM A;40 rue JENNER;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.361854826652699, 48.83560333249013]}";48.8356033325,2.36185482665
ELEMENTAIRES (année scolaire 2018/2019);MICHEL ANGE (51) ELEM;51 rue MICHEL-ANGE;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.261070245775532, 48.84402438982273]}";48.8440243898,2.26107024578
ELEMENTAIRES (année scolaire 2018/2019);PIERRE GIRARD (9) ELEM;9 rue PIERRE GIRARD;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.379603768105865, 48.885909390208724]}";48.8859093902,2.37960376811
ELEMENTAIRES (année scolaire 2018/2019);CHABROL (41) ELEM;41 RUE DE CHABROL;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.353018656637063, 48.876814308349225]}";48.8768143083,2.35301865664
ELEMENTAIRES (année scolaire 2018/2019);DAMESME (5) ELEM;5 rue DAMESME;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.355436264971736, 48.825097702965074]}";48.825097703,2.35543626497
ELEMENTAIRES (année scolaire 2018/2019);BESSIERES (92) ELEM;92 boulevard BESSIERES;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.318990564141351, 48.896604038468915]}";48.8966040385,2.31899056414
ELEMENTAIRES (année scolaire 2019/2020);MURAT (162) ELEM;162 BOULEVARD MURAT;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.265105062057403, 48.83895377594085]}";48.8389537759,2.26510506206
ELEMENTAIRES (année scolaire 2019/2020);RICHOMME (9) ELEM;9 RUE RICHOMME;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.352181939265432, 48.88641675082495]}";48.8864167508,2.35218193927
ELEMENTAIRES (année scolaire 2019/2020);BAUDRICOURT (53) ELEM A;53 RUE BAUDRICOURT;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3632610167452732, 48.82593648726097]}";48.8259364873,2.36326101675
ELEMENTAIRES (année scolaire 2019/2020);REUILLY (27) ELEM;27 RUE DE REUILLY;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.38642503357794, 48.84795893516361]}";48.8479589352,2.38642503358
ELEMENTAIRES (année scolaire 2019/2020);FEDERATION (18) MAT;18 RUE DE LA FEDERATION;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.291088938630609, 48.85453724409595]}";48.8545372441,2.29108893863
ELEMENTAIRES (année scolaire 2019/2020);PLAINE (9) ELEM B;9 RUE DE LA PLAINE;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.399914835443096, 48.84996400432097]}";48.8499640043,2.39991483544
ELEMENTAIRES (année scolaire 2019/2020);ROMAINVILLE (57) ELEM A;57 RUE DE ROMAINVILLE;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.4030100064403612, 48.877417070403666]}";48.8774170704,2.40301000644
ELEMENTAIRES (année scolaire 2019/2020);DAMREMONT (65) ELEM B;65 RUE DAMREMONT;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.33505890395399, 48.89195637174008]}";48.8919563717,2.33505890395
ELEMENTAIRES (année scolaire 2019/2020);TRUFFAUT (15) POLY;15 RUE TRUFFAUT;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.322540242591253, 48.884930251315765]}";48.8849302513,2.32254024259
ELEMENTAIRES (année scolaire 2019/2020);MARSOULAN (19) ELEM;19 RUE MARSOULAN;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.403156684807071, 48.846394317113166]}";48.8463943171,2.40315668481
ELEMENTAIRES (année scolaire 2017/2018);TOUR D'AUVERGNE (45) ELEM;45 RUE DE LA TOUR D'AUVERGNE;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.340911945880401, 48.87972248310983]}";48.8797224831,2.34091194588
ELEMENTAIRES (année scolaire 2017/2018);DECAMPS (4) POLY;4 rue DECAMPS;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.282533558624801, 48.86525180230905]}";48.8652518023,2.28253355862
ELEMENTAIRES (année scolaire 2017/2018);VAUCANSON (6) POLY;6 rue VAUCANSON;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3567881058524, 48.86711766437896]}";48.8671176644,2.35678810585
ELEMENTAIRES (année scolaire 2017/2018);RAMPONEAU (51) ELEM;51 rue RAMPONEAU;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.382324365664104, 48.87190625888368]}";48.8719062589,2.38232436566
ELEMENTAIRES (année scolaire 2017/2018);VICTOR COUSIN (14) ELEM;14 rue VICTOR COUSIN;5ème Ardt;75105;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.342080198198004, 48.84743179259106]}";48.8474317926,2.3420801982
ELEMENTAIRES (année scolaire 2017/2018);OLIVIER METRA (32-34) POLY;32 rue OLIVIER METRA;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.393851999995678, 48.87329837773801]}";48.8732983777,2.393852
ELEMENTAIRES (année scolaire 2017/2018);OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.318560363613517, 48.835649608966186]}";48.835649609,2.31856036361
ELEMENTAIRES (année scolaire 2017/2018);CHAT.DES RENTIERS (37) ELEM;37 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.369976586384325, 48.82462242112949]}";48.8246224211,2.36997658638
ELEMENTAIRES (année scolaire 2017/2018);BIGNON (4) ELEM;4 rue BIGNON;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.388515772609611, 48.84043116286333]}";48.8404311629,2.38851577261
ELEMENTAIRES (année scolaire 2017/2018);VOLTAIRE (8) ELEM;8 cité VOLTAIRE;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.390499575119928, 48.85265192383738]}";48.8526519238,2.39049957512
ELEMENTAIRES (année scolaire 2017/2018);FAGON (13) ELEM;13 rue FAGON;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.356950806959855, 48.832547865172366]}";48.8325478652,2.35695080696
ELEMENTAIRES (année scolaire 2017/2018);PICPUS (56) ELEM A;56 RUE DE PICPUS;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.396622582682708, 48.843591411014025]}";48.843591411,2.39662258268
ELEMENTAIRES (année scolaire 2017/2018);PHILIPPE DE GIRARD (58) ELEM;58 rue PHILIPPE DE GIRARD;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.361158272587399, 48.88636492890957]}";48.8863649289,2.36115827259
ELEMENTAIRES (année scolaire 2017/2018);AUGUSTE PERRET (9) ELEM;9 rue AUGUSTE PERRET;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.359792237769504, 48.824836052999785]}";48.824836053,2.35979223777
ELEMENTAIRES (année scolaire 2017/2018);LEVERT (1) ELEM;1 rue LEVERT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.389634850499282, 48.87307278538787]}";48.8730727854,2.3896348505
ELEMENTAIRES (année scolaire 2017/2018);MANIN (30) ELEM B;30 rue MANIN;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.389052325768668, 48.88335334299138]}";48.883353343,2.38905232577
ELEMENTAIRES (année scolaire 2017/2018);QUATRE FILS (10 B) ELEM;10 bis RUE DES QUATRE FILS;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.360156188007353, 48.86041190504615]}";48.860411905,2.36015618801
ELEMENTAIRES (année scolaire 2017/2018);ARBRE SEC (15) ELEM;15 RUE DE L' ARBRE SEC;1er Ardt;75101;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.341922025653513, 48.85965121640573]}";48.8596512164,2.34192202565
ELEMENTAIRES (année scolaire 2017/2018);JOSEPH DE MAISTRE (29) ELEM;29 rue JOSEPH DE MAISTRE;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.330726723915864, 48.891548334456964]}";48.8915483345,2.33072672392
ELEMENTAIRES (année scolaire 2017/2018);ROLLIN (10) ELEM;10 rue ROLLIN;5ème Ardt;75105;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3508535762016702, 48.8447488571473]}";48.8447488571,2.3508535762
ELEMENTAIRES (année scolaire 2017/2018);EUGENE REISZ (4) ELEM;4 rue EUGENE REISZ;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.410899652414114, 48.856608684420564]}";48.8566086844,2.41089965241
ELEMENTAIRES (année scolaire 2017/2018);POUCHET (42) ELEM;42 rue POUCHET;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.320407237790412, 48.89382659223851]}";48.8938265922,2.32040723779
ELEMENTAIRES (année scolaire 2017/2018);CHAT.RENTIERS (40) ELEM;40 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.369983169247326, 48.824957435279664]}";48.8249574353,2.36998316925
ELEMENTAIRES (année scolaire 2017/2018);ST MERRI (11) POLY;11 rue SAINT-MERRI;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.352953080835138, 48.85930477197084]}";48.859304772,2.35295308084
ELEMENTAIRES (année scolaire 2017/2018);PORTE BRANCION (5) ELEM;5 AVENUE DE LA PORTE BRANCION;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.302093888041973, 48.82745046254317]}";48.8274504625,2.30209388804
ELEMENTAIRES (année scolaire 2017/2018);RECOLLETS (19) ELEM;19 PASSAGE DES RECOLLETS;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.360525785985554, 48.874305507607936]}";48.8743055076,2.36052578599
ELEMENTAIRES (année scolaire 2018/2019);CUGNOT (30) POLY;30 rue CUGNOT;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.364587156963986, 48.8927157238122]}";48.8927157238,2.36458715696
ELEMENTAIRES (année scolaire 2018/2019);BAUCHES (15) ELEM;15 RUE DES BAUCHES;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.273564906544547, 48.85598013958954]}";48.8559801396,2.27356490654
ELEMENTAIRES (année scolaire 2018/2019);BOULARD (46) ELEM;46 rue BOULARD;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.327836190204344, 48.83266257770889]}";48.8326625777,2.3278361902
ELEMENTAIRES (année scolaire 2018/2019);OURCQ (105B) ELEM B;105 bis RUE DE L' OURCQ;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.375075379330802, 48.89355839351679]}";48.8935583935,2.37507537933
ELEMENTAIRES (année scolaire 2018/2019);MACDONALD (118) POLY;118 boulevard MacDonald;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.381345564306251, 48.89908833401108]}";48.899088334,2.38134556431
ELEMENTAIRES (année scolaire 2018/2019);ST MARTIN (211) POLY;211 rue SAINT-MARTIN;3ème Ardt;75103;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.352812308934106, 48.86407166764568]}";48.8640716676,2.35281230893
ELEMENTAIRES (année scolaire 2018/2019);JEANNE D ARC (33) ELEM A;33 place JEANNE D'ARC;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.367434603585094, 48.829783704454066]}";48.8297837045,2.36743460359
ELEMENTAIRES (année scolaire 2018/2019);EMILE DUPLOYE (27) MAT;27 rue EMILE DUPLOYE;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.355140424118023, 48.88990024116212]}";48.8899002412,2.35514042412
ELEMENTAIRES (année scolaire 2018/2019);TANDOU (16) POLY;16 rue TANDOU;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.379959680721849, 48.886153624327626]}";48.8861536243,2.37995968072
ELEMENTAIRES (année scolaire 2018/2019);REPUBLIQUE (98) ELEM;98 AVENUE DE LA REPUBLIQUE;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.38237362411241, 48.86363058012246]}";48.8636305801,2.38237362411
ELEMENTAIRES (année scolaire 2021/2022);ST MARTIN (211) POLY;211 RUE SAINT MARTIN;3ème Ardt;75103;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.352812308967622, 48.864071664947865]}";48.8640716649,2.35281230897
ELEMENTAIRES (année scolaire 2021/2022);ARBRE SEC (15) ELEM;15 RUE DE L'ARBRE SEC;1er Ardt;75101;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.341922027050531, 48.85965121371535]}";48.8596512137,2.34192202705
ELEMENTAIRES (année scolaire 2021/2022);MONT CENIS (26) ELEM;26 RUE DU MONT CENIS;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.34215462731364, 48.88854677723921]}";48.8885467772,2.34215462731
ELEMENTAIRES (année scolaire 2021/2022);VICQ D'AZIR (16) POLY;16 RUE VICQ D'AZIR;10ème Ardt;75110;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.370558693145428, 48.876069592939636]}";48.8760695929,2.37055869315
ELEMENTAIRES (année scolaire 2021/2022);VULPIAN (13) ELEM;13 RUE VULPIAN;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.346494705695409, 48.83154818828728]}";48.8315481883,2.3464947057
ELEMENTAIRES (année scolaire 2021/2022);REPUBLIQUE (98) ELEM;98 AVENUE DE LA REPUBLIQUE;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.382373624144395, 48.86363057742457]}";48.8636305774,2.38237362414
ELEMENTAIRES (année scolaire 2021/2022);ASSELINE (7) ELEM;7 RUE ASSELINE;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.322696528996834, 48.835091262539486]}";48.8350912625,2.322696529
ELEMENTAIRES (année scolaire 2021/2022);CAPITAINE LAGACHE (19) ELEM;19 RUE DU CAPITAINE LAGACHE;17ème Ardt;75117;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.325594516536988, 48.89204001801138]}";48.892040018,2.32559451654
ELEMENTAIRES (année scolaire 2021/2022);TORCY (5-7) ELEM;5 RUE DE TORCY;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.364816077448695, 48.89109046908712]}";48.8910904691,2.36481607745
ELEMENTAIRES (année scolaire 2021/2022);DAMREMONT (65) ELEM B;65 RUE DAMREMONT;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.335058903965475, 48.89195637084084]}";48.8919563708,2.33505890397
ELEMENTAIRES (année scolaire 2021/2022);BAUCHES (10) ELEM;10 RUE DES BAUCHES;16ème Ardt;75116;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.274040698201929, 48.8559516214697]}";48.8559516215,2.2740406982
ELEMENTAIRES (année scolaire 2021/2022);CHOMEL (8) POLY;8 RUE CHOMEL;7ème Ardt;75107;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.32554947454451, 48.85217391881049]}";48.8521739188,2.32554947454
ELEMENTAIRES (année scolaire 2021/2022);MILTON (21) ELEM;21 RUE MILTON;9ème Ardt;75109;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.341173534214159, 48.878687494691114]}";48.8786874947,2.34117353421
ELEMENTAIRES (année scolaire 2021/2022);MOUSSY (9) ELEM;9 RUE DE MOUSSY;4ème Ardt;75104;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.355614517489311, 48.857738894228845]}";48.8577388942,2.35561451749
ELEMENTAIRES (année scolaire 2021/2022);ETIENNE MARCEL (20) POLY;20 RUE ETIENNE MARCEL;2ème Ardt;75102;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.348314568902023, 48.864140574255444]}";48.8641405743,2.3483145689
ELEMENTAIRES (année scolaire 2021/2022);JULIEN LACROIX (16) ELEM;16 RUE JULIEN LACROIX;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.385609354159273, 48.869463249990716]}";48.86946325,2.38560935416
ELEMENTAIRES (année scolaire 2021/2022);GAMBETTA (103) ELEM;103 AVENUE GAMBETTA;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.399971139593601, 48.86682852043192]}";48.8668285204,2.39997113959
